#
# Takin/Monteconvo version 2.6.0
# MC neutrons: 1000
# MC sample steps: 1
#
# h          k            l            E            S(Q,E)      
0.277778     0.277778     1            1.10606      0           
0.277778     0.277778     1            1.12121      0           
0.277778     0.277778     1            1.13636      0           
0.277778     0.277778     1            1.15152      0           
0.277778     0.277778     1            1.16667      0           
0.277778     0.277778     1            1.18182      0           
0.277778     0.277778     1            1.19697      0           
0.277778     0.277778     1            1.21212      0           
0.277778     0.277778     1            1.22727      0           
0.277778     0.277778     1            1.24242      0           
0.277778     0.277778     1            1.25758      0           
0.277778     0.277778     1            1.27273      0           
0.277778     0.277778     1            1.28788      0           
0.277778     0.277778     1            1.30303      0           
0.277778     0.277778     1            1.31818      0           
0.277778     0.277778     1            1.33333      0           
0.277778     0.277778     1            1.34848      0           
0.277778     0.277778     1            1.36364      0           
0.277778     0.277778     1            1.37879      0           
0.277778     0.277778     1            1.39394      0           
0.277778     0.277778     1            1.40909      0           
0.277778     0.277778     1            1.42424      0           
0.277778     0.277778     1            1.43939      0           
0.277778     0.277778     1            1.45455      0           
0.277778     0.277778     1            1.4697       0           
0.277778     0.277778     1            1.48485      0           
0.287879     0.287879     1            0            0.522596    
0.287879     0.287879     1            0.0151515    0.476529    
0.287879     0.287879     1            0.030303     0.37451     
0.287879     0.287879     1            0.0454545    0.238229    
0.287879     0.287879     1            0.0606061    0.125989    
0.287879     0.287879     1            0.0757576    0.049101    
0.287879     0.287879     1            0.0909091    0.0168557   
0.287879     0.287879     1            0.106061     0.00528309  
0.287879     0.287879     1            0.121212     0.0012909   
0.287879     0.287879     1            0.136364     9.63748e-05 
0.287879     0.287879     1            0.151515     0.000122384 
0.287879     0.287879     1            0.166667     1.22688e-06 
0.287879     0.287879     1            0.181818     4.68801e-07 
0.287879     0.287879     1            0.19697      2.27283e-10 
0.287879     0.287879     1            0.212121     2.67947e-13 
0.287879     0.287879     1            0.227273     5.78338e-13 
0.287879     0.287879     1            0.242424     3.54358e-15 
0.287879     0.287879     1            0.257576     3.65641e-17 
0.287879     0.287879     1            0.272727     1.37108e-21 
0.287879     0.287879     1            0.287879     4.85136e-20 
0.287879     0.287879     1            0.30303      6.30879e-25 
0.287879     0.287879     1            0.318182     9.09303e-21 
0.287879     0.287879     1            0.333333     2.77213e-05 
0.287879     0.287879     1            0.348485     0.00263834  
0.287879     0.287879     1            0.363636     0.00588885  
0.287879     0.287879     1            0.378788     0.0223799   
0.287879     0.287879     1            0.393939     0.0732117   
0.287879     0.287879     1            0.409091     0.154556    
0.287879     0.287879     1            0.424242     0.208105    
0.287879     0.287879     1            0.439394     0.27884     
0.287879     0.287879     1            0.454545     0.288623    
0.287879     0.287879     1            0.469697     0.34637     
0.287879     0.287879     1            0.484848     0.393026    
0.287879     0.287879     1            0.5          0.330889    
0.287879     0.287879     1            0.515152     0.247578    
0.287879     0.287879     1            0.530303     0.185076    
0.287879     0.287879     1            0.545455     0.136848    
0.287879     0.287879     1            0.560606     0.0829417   
0.287879     0.287879     1            0.575758     0.0427053   
0.287879     0.287879     1            0.590909     0.0440541   
0.287879     0.287879     1            0.606061     0.00817449  
0.287879     0.287879     1            0.621212     0.00522914  
0.287879     0.287879     1            0.636364     0.00134956  
0.287879     0.287879     1            0.651515     0.00529995  
0.287879     0.287879     1            0.666667     6.58609e-06 
0.287879     0.287879     1            0.681818     0.000814405 
0.287879     0.287879     1            0.69697      8.78377e-09 
0.287879     0.287879     1            0.712121     7.99935e-25 
0.287879     0.287879     1            0.727273     2.13449e-21 
0.287879     0.287879     1            0.742424     1.8485e-39  
0.287879     0.287879     1            0.757576     9.20605e-46 
0.287879     0.287879     1            0.772727     1.12403e-27 
0.287879     0.287879     1            0.787879     2.33769e-67 
0.287879     0.287879     1            0.80303      2.58697e-77 
0.287879     0.287879     1            0.818182     3.62666e-38 
0.287879     0.287879     1            0.833333     3.30256e-233
0.287879     0.287879     1            0.848485     1.7935e-240 
0.287879     0.287879     1            0.863636     1.33816e-130
0.287879     0.287879     1            0.878788     6.94303e-281
0.287879     0.287879     1            0.893939     1.03467e-315
0.287879     0.287879     1            0.909091     8.28143e-219
0.287879     0.287879     1            0.924242     0           
0.287879     0.287879     1            0.939394     0           
0.287879     0.287879     1            0.954545     0           
0.287879     0.287879     1            0.969697     0           
0.287879     0.287879     1            0.984848     0           
0.287879     0.287879     1            1            0           
0.287879     0.287879     1            1.01515      0           
0.287879     0.287879     1            1.0303       0           
0.287879     0.287879     1            1.04545      0           
0.287879     0.287879     1            1.06061      0           
0.287879     0.287879     1            1.07576      0           
0.287879     0.287879     1            1.09091      0           
0.287879     0.287879     1            1.10606      0           
0.287879     0.287879     1            1.12121      0           
0.287879     0.287879     1            1.13636      0           
0.287879     0.287879     1            1.15152      0           
0.287879     0.287879     1            1.16667      0           
0.287879     0.287879     1            1.18182      0           
0.287879     0.287879     1            1.19697      0           
0.287879     0.287879     1            1.21212      0           
0.287879     0.287879     1            1.22727      0           
0.287879     0.287879     1            1.24242      0           
0.287879     0.287879     1            1.25758      0           
0.287879     0.287879     1            1.27273      0           
0.287879     0.287879     1            1.28788      0           
0.287879     0.287879     1            1.30303      0           
0.287879     0.287879     1            1.31818      0           
0.287879     0.287879     1            1.33333      0           
0.287879     0.287879     1            1.34848      0           
0.287879     0.287879     1            1.36364      0           
0.287879     0.287879     1            1.37879      0           
0.287879     0.287879     1            1.39394      0           
0.287879     0.287879     1            1.40909      0           
0.287879     0.287879     1            1.42424      0           
0.287879     0.287879     1            1.43939      0           
0.287879     0.287879     1            1.45455      0           
0.287879     0.287879     1            1.4697       0           
0.287879     0.287879     1            1.48485      0           
0.29798      0.29798      1            0            0.534312    
0.29798      0.29798      1            0.0151515    0.478502    
0.29798      0.29798      1            0.030303     0.365957    
0.29798      0.29798      1            0.0454545    0.247892    
0.29798      0.29798      1            0.0606061    0.111261    
0.29798      0.29798      1            0.0757576    0.0553016   
0.29798      0.29798      1            0.0909091    0.0151562   
0.29798      0.29798      1            0.106061     0.00479161  
0.29798      0.29798      1            0.121212     0.00233837  
0.29798      0.29798      1            0.136364     0.000132504 
0.29798      0.29798      1            0.151515     6.57638e-05 
0.29798      0.29798      1            0.166667     2.05069e-06 
0.29798      0.29798      1            0.181818     6.53187e-06 
0.29798      0.29798      1            0.19697      6.09774e-10 
0.29798      0.29798      1            0.212121     1.76176e-10 
0.29798      0.29798      1            0.227273     9.58819e-14 
0.29798      0.29798      1            0.242424     2.26766e-14 
0.29798      0.29798      1            0.257576     2.95851e-18 
0.29798      0.29798      1            0.272727     9.99505e-21 
0.29798      0.29798      1            0.287879     3.05185e-09 
0.29798      0.29798      1            0.30303      1.58729e-08 
0.29798      0.29798      1            0.318182     2.43208e-09 
0.29798      0.29798      1            0.333333     0.00409641  
0.29798      0.29798      1            0.348485     0.0050834   
0.29798      0.29798      1            0.363636     0.0416966   
0.29798      0.29798      1            0.378788     0.0641689   
0.29798      0.29798      1            0.393939     0.108197    
0.29798      0.29798      1            0.409091     0.202617    
0.29798      0.29798      1            0.424242     0.238801    
0.29798      0.29798      1            0.439394     0.253431    
0.29798      0.29798      1            0.454545     0.357777    
0.29798      0.29798      1            0.469697     0.307284    
0.29798      0.29798      1            0.484848     0.265621    
0.29798      0.29798      1            0.5          0.250337    
0.29798      0.29798      1            0.515152     0.204766    
0.29798      0.29798      1            0.530303     0.138575    
0.29798      0.29798      1            0.545455     0.105997    
0.29798      0.29798      1            0.560606     0.0815196   
0.29798      0.29798      1            0.575758     0.0509602   
0.29798      0.29798      1            0.590909     0.0284269   
0.29798      0.29798      1            0.606061     0.0109866   
0.29798      0.29798      1            0.621212     0.00916374  
0.29798      0.29798      1            0.636364     0.00068856  
0.29798      0.29798      1            0.651515     0.00153221  
0.29798      0.29798      1            0.666667     2.09631e-07 
0.29798      0.29798      1            0.681818     1.57854e-12 
0.29798      0.29798      1            0.69697      8.37368e-19 
0.29798      0.29798      1            0.712121     9.22409e-08 
0.29798      0.29798      1            0.727273     4.24842e-09 
0.29798      0.29798      1            0.742424     2.26862e-28 
0.29798      0.29798      1            0.757576     2.69007e-45 
0.29798      0.29798      1            0.772727     1.09474e-93 
0.29798      0.29798      1            0.787879     1.11507e-58 
0.29798      0.29798      1            0.80303      9.56628e-165
0.29798      0.29798      1            0.818182     3.63306e-131
0.29798      0.29798      1            0.833333     8.63925e-209
0.29798      0.29798      1            0.848485     1.65691e-248
0.29798      0.29798      1            0.863636     1.03834e-261
0.29798      0.29798      1            0.878788     1.59436e-172
0.29798      0.29798      1            0.893939     0           
0.29798      0.29798      1            0.909091     0           
0.29798      0.29798      1            0.924242     0           
0.29798      0.29798      1            0.939394     0           
0.29798      0.29798      1            0.954545     0           
0.29798      0.29798      1            0.969697     0           
0.29798      0.29798      1            0.984848     0           
0.29798      0.29798      1            1            0           
0.29798      0.29798      1            1.01515      0           
0.29798      0.29798      1            1.0303       0           
0.29798      0.29798      1            1.04545      0           
0.29798      0.29798      1            1.06061      0           
0.29798      0.29798      1            1.07576      0           
0.29798      0.29798      1            1.09091      0           
0.29798      0.29798      1            1.10606      0           
0.29798      0.29798      1            1.12121      0           
0.29798      0.29798      1            1.13636      0           
0.29798      0.29798      1            1.15152      0           
0.29798      0.29798      1            1.16667      0           
0.29798      0.29798      1            1.18182      0           
0.29798      0.29798      1            1.19697      0           
0.29798      0.29798      1            1.21212      0           
0.29798      0.29798      1            1.22727      0           
0.29798      0.29798      1            1.24242      0           
0.29798      0.29798      1            1.25758      0           
0.29798      0.29798      1            1.27273      0           
0.29798      0.29798      1            1.28788      0           
0.29798      0.29798      1            1.30303      0           
0.29798      0.29798      1            1.31818      0           
0.29798      0.29798      1            1.33333      0           
0.29798      0.29798      1            1.34848      0           
0.29798      0.29798      1            1.36364      0           
0.29798      0.29798      1            1.37879      0           
0.29798      0.29798      1            1.39394      0           
0.29798      0.29798      1            1.40909      0           
0.29798      0.29798      1            1.42424      0           
0.29798      0.29798      1            1.43939      0           
0.29798      0.29798      1            1.45455      0           
0.29798      0.29798      1            1.4697       0           
0.29798      0.29798      1            1.48485      0           
0.308081     0.308081     1            0            0.549889    
0.308081     0.308081     1            0.0151515    0.479043    
0.308081     0.308081     1            0.030303     0.373575    
0.308081     0.308081     1            0.0454545    0.228121    
0.308081     0.308081     1            0.0606061    0.112759    
0.308081     0.308081     1            0.0757576    0.0543172   
0.308081     0.308081     1            0.0909091    0.0188289   
0.308081     0.308081     1            0.106061     0.0061306   
0.308081     0.308081     1            0.121212     0.000646473 
0.308081     0.308081     1            0.136364     9.15656e-05 
0.308081     0.308081     1            0.151515     1.08432e-05 
0.308081     0.308081     1            0.166667     1.8119e-07  
0.308081     0.308081     1            0.181818     1.2044e-07  
0.308081     0.308081     1            0.19697      5.87445e-10 
0.308081     0.308081     1            0.212121     6.00669e-11 
0.308081     0.308081     1            0.227273     3.19535e-13 
0.308081     0.308081     1            0.242424     8.3596e-14  
0.308081     0.308081     1            0.257576     9.56098e-19 
0.308081     0.308081     1            0.272727     1.19947e-16 
0.308081     0.308081     1            0.287879     2.27941e-18 
0.308081     0.308081     1            0.30303      3.47014e-05 
0.308081     0.308081     1            0.318182     0.0041677   
0.308081     0.308081     1            0.333333     0.00819851  
0.308081     0.308081     1            0.348485     0.0155111   
0.308081     0.308081     1            0.363636     0.0625358   
0.308081     0.308081     1            0.378788     0.128814    
0.308081     0.308081     1            0.393939     0.169001    
0.308081     0.308081     1            0.409091     0.168865    
0.308081     0.308081     1            0.424242     0.300727    
0.308081     0.308081     1            0.439394     0.278998    
0.308081     0.308081     1            0.454545     0.283493    
0.308081     0.308081     1            0.469697     0.318724    
0.308081     0.308081     1            0.484848     0.218979    
0.308081     0.308081     1            0.5          0.223958    
0.308081     0.308081     1            0.515152     0.200211    
0.308081     0.308081     1            0.530303     0.122599    
0.308081     0.308081     1            0.545455     0.0995013   
0.308081     0.308081     1            0.560606     0.0627658   
0.308081     0.308081     1            0.575758     0.0444034   
0.308081     0.308081     1            0.590909     0.0197047   
0.308081     0.308081     1            0.606061     0.0117327   
0.308081     0.308081     1            0.621212     0.00656194  
0.308081     0.308081     1            0.636364     0.000194698 
0.308081     0.308081     1            0.651515     0.00325398  
0.308081     0.308081     1            0.666667     0.00182114  
0.308081     0.308081     1            0.681818     0.000553965 
0.308081     0.308081     1            0.69697      1.4616e-24  
0.308081     0.308081     1            0.712121     1.66757e-14 
0.308081     0.308081     1            0.727273     2.89124e-13 
0.308081     0.308081     1            0.742424     2.142e-44   
0.308081     0.308081     1            0.757576     1.99466e-64 
0.308081     0.308081     1            0.772727     3.44923e-46 
0.308081     0.308081     1            0.787879     1.23369e-114
0.308081     0.308081     1            0.80303      2.30062e-102
0.308081     0.308081     1            0.818182     4.0317e-87  
0.308081     0.308081     1            0.833333     5.01451e-183
0.308081     0.308081     1            0.848485     2.22382e-136
0.308081     0.308081     1            0.863636     6.1755e-198 
0.308081     0.308081     1            0.878788     5.36885e-295
0.308081     0.308081     1            0.893939     3.79836e-258
0.308081     0.308081     1            0.909091     0           
0.308081     0.308081     1            0.924242     7.28466e-307
0.308081     0.308081     1            0.939394     0           
0.308081     0.308081     1            0.954545     0           
0.308081     0.308081     1            0.969697     0           
0.308081     0.308081     1            0.984848     0           
0.308081     0.308081     1            1            0           
0.308081     0.308081     1            1.01515      0           
0.308081     0.308081     1            1.0303       0           
0.308081     0.308081     1            1.04545      0           
0.308081     0.308081     1            1.06061      0           
0.308081     0.308081     1            1.07576      0           
0.308081     0.308081     1            1.09091      0           
0.308081     0.308081     1            1.10606      0           
0.308081     0.308081     1            1.12121      0           
0.308081     0.308081     1            1.13636      0           
0.308081     0.308081     1            1.15152      0           
0.308081     0.308081     1            1.16667      0           
0.308081     0.308081     1            1.18182      0           
0.308081     0.308081     1            1.19697      0           
0.308081     0.308081     1            1.21212      0           
0.308081     0.308081     1            1.22727      0           
0.308081     0.308081     1            1.24242      0           
0.308081     0.308081     1            1.25758      0           
0.308081     0.308081     1            1.27273      0           
0.308081     0.308081     1            1.28788      0           
0.308081     0.308081     1            1.30303      0           
0.308081     0.308081     1            1.31818      0           
0.308081     0.308081     1            1.33333      0           
0.308081     0.308081     1            1.34848      0           
0.308081     0.308081     1            1.36364      0           
0.308081     0.308081     1            1.37879      0           
0.308081     0.308081     1            1.39394      0           
0.308081     0.308081     1            1.40909      0           
0.308081     0.308081     1            1.42424      0           
0.308081     0.308081     1            1.43939      0           
0.308081     0.308081     1            1.45455      0           
0.308081     0.308081     1            1.4697       0           
0.308081     0.308081     1            1.48485      0           
0.318182     0.318182     1            0            0.537766    
0.318182     0.318182     1            0.0151515    0.493912    
0.318182     0.318182     1            0.030303     0.383562    
0.318182     0.318182     1            0.0454545    0.222266    
0.318182     0.318182     1            0.0606061    0.122846    
0.318182     0.318182     1            0.0757576    0.0589036   
0.318182     0.318182     1            0.0909091    0.0226442   
0.318182     0.318182     1            0.106061     0.00471923  
0.318182     0.318182     1            0.121212     0.00152584  
0.318182     0.318182     1            0.136364     0.000229125 
0.318182     0.318182     1            0.151515     1.57356e-05 
0.318182     0.318182     1            0.166667     2.79516e-05 
0.318182     0.318182     1            0.181818     1.87388e-07 
0.318182     0.318182     1            0.19697      4.74087e-10 
0.318182     0.318182     1            0.212121     7.52874e-11 
0.318182     0.318182     1            0.227273     1.02202e-13 
0.318182     0.318182     1            0.242424     6.02195e-15 
0.318182     0.318182     1            0.257576     7.08237e-20 
0.318182     0.318182     1            0.272727     5.62578e-16 
0.318182     0.318182     1            0.287879     0.000216038 
0.318182     0.318182     1            0.30303      0.000339667 
0.318182     0.318182     1            0.318182     0.0110171   
0.318182     0.318182     1            0.333333     0.0155038   
0.318182     0.318182     1            0.348485     0.0406652   
0.318182     0.318182     1            0.363636     0.0846947   
0.318182     0.318182     1            0.378788     0.138331    
0.318182     0.318182     1            0.393939     0.187526    
0.318182     0.318182     1            0.409091     0.241002    
0.318182     0.318182     1            0.424242     0.285361    
0.318182     0.318182     1            0.439394     0.275327    
0.318182     0.318182     1            0.454545     0.246709    
0.318182     0.318182     1            0.469697     0.269388    
0.318182     0.318182     1            0.484848     0.241902    
0.318182     0.318182     1            0.5          0.246576    
0.318182     0.318182     1            0.515152     0.174172    
0.318182     0.318182     1            0.530303     0.149404    
0.318182     0.318182     1            0.545455     0.0960438   
0.318182     0.318182     1            0.560606     0.0516142   
0.318182     0.318182     1            0.575758     0.0461836   
0.318182     0.318182     1            0.590909     0.0400717   
0.318182     0.318182     1            0.606061     0.018342    
0.318182     0.318182     1            0.621212     0.00582403  
0.318182     0.318182     1            0.636364     0.00360829  
0.318182     0.318182     1            0.651515     0.00475796  
0.318182     0.318182     1            0.666667     0.000302078 
0.318182     0.318182     1            0.681818     1.51209e-08 
0.318182     0.318182     1            0.69697      4.80433e-26 
0.318182     0.318182     1            0.712121     4.33544e-15 
0.318182     0.318182     1            0.727273     1.03708e-25 
0.318182     0.318182     1            0.742424     4.69354e-56 
0.318182     0.318182     1            0.757576     1.38873e-52 
0.318182     0.318182     1            0.772727     2.3405e-53  
0.318182     0.318182     1            0.787879     1.43739e-94 
0.318182     0.318182     1            0.80303      3.21386e-135
0.318182     0.318182     1            0.818182     4.75104e-177
0.318182     0.318182     1            0.833333     3.43863e-178
0.318182     0.318182     1            0.848485     6.8955e-115 
0.318182     0.318182     1            0.863636     1.08133e-202
0.318182     0.318182     1            0.878788     8.8745e-316 
0.318182     0.318182     1            0.893939     0           
0.318182     0.318182     1            0.909091     0           
0.318182     0.318182     1            0.924242     2.27596e-311
0.318182     0.318182     1            0.939394     0           
0.318182     0.318182     1            0.954545     0           
0.318182     0.318182     1            0.969697     0           
0.318182     0.318182     1            0.984848     0           
0.318182     0.318182     1            1            0           
0.318182     0.318182     1            1.01515      0           
0.318182     0.318182     1            1.0303       0           
0.318182     0.318182     1            1.04545      0           
0.318182     0.318182     1            1.06061      0           
0.318182     0.318182     1            1.07576      0           
0.318182     0.318182     1            1.09091      0           
0.318182     0.318182     1            1.10606      0           
0.318182     0.318182     1            1.12121      0           
0.318182     0.318182     1            1.13636      0           
0.318182     0.318182     1            1.15152      0           
0.318182     0.318182     1            1.16667      0           
0.318182     0.318182     1            1.18182      0           
0.318182     0.318182     1            1.19697      0           
0.318182     0.318182     1            1.21212      0           
0.318182     0.318182     1            1.22727      0           
0.318182     0.318182     1            1.24242      0           
0.318182     0.318182     1            1.25758      0           
0.318182     0.318182     1            1.27273      0           
0.318182     0.318182     1            1.28788      0           
0.318182     0.318182     1            1.30303      0           
0.318182     0.318182     1            1.31818      0           
0.318182     0.318182     1            1.33333      0           
0.318182     0.318182     1            1.34848      0           
0.318182     0.318182     1            1.36364      0           
0.318182     0.318182     1            1.37879      0           
0.318182     0.318182     1            1.39394      0           
0.318182     0.318182     1            1.40909      0           
0.318182     0.318182     1            1.42424      0           
0.318182     0.318182     1            1.43939      0           
0.318182     0.318182     1            1.45455      0           
0.318182     0.318182     1            1.4697       0           
0.318182     0.318182     1            1.48485      0           
0.328283     0.328283     1            0            0.534629    
0.328283     0.328283     1            0.0151515    0.484807    
0.328283     0.328283     1            0.030303     0.371103    
0.328283     0.328283     1            0.0454545    0.23276     
0.328283     0.328283     1            0.0606061    0.115723    
0.328283     0.328283     1            0.0757576    0.0542682   
0.328283     0.328283     1            0.0909091    0.0177694   
0.328283     0.328283     1            0.106061     0.00551624  
0.328283     0.328283     1            0.121212     0.00285162  
0.328283     0.328283     1            0.136364     0.000503369 
0.328283     0.328283     1            0.151515     3.97751e-05 
0.328283     0.328283     1            0.166667     1.48718e-05 
0.328283     0.328283     1            0.181818     3.71315e-08 
0.328283     0.328283     1            0.19697      3.01751e-07 
0.328283     0.328283     1            0.212121     9.47811e-11 
0.328283     0.328283     1            0.227273     1.23397e-13 
0.328283     0.328283     1            0.242424     5.47134e-16 
0.328283     0.328283     1            0.257576     2.87456e-19 
0.328283     0.328283     1            0.272727     5.96086e-06 
0.328283     0.328283     1            0.287879     0.000192433 
0.328283     0.328283     1            0.30303      0.00272831  
0.328283     0.328283     1            0.318182     0.0114338   
0.328283     0.328283     1            0.333333     0.0198422   
0.328283     0.328283     1            0.348485     0.0515399   
0.328283     0.328283     1            0.363636     0.0626585   
0.328283     0.328283     1            0.378788     0.147144    
0.328283     0.328283     1            0.393939     0.186992    
0.328283     0.328283     1            0.409091     0.220378    
0.328283     0.328283     1            0.424242     0.233872    
0.328283     0.328283     1            0.439394     0.264453    
0.328283     0.328283     1            0.454545     0.306641    
0.328283     0.328283     1            0.469697     0.235211    
0.328283     0.328283     1            0.484848     0.237703    
0.328283     0.328283     1            0.5          0.228246    
0.328283     0.328283     1            0.515152     0.166288    
0.328283     0.328283     1            0.530303     0.130427    
0.328283     0.328283     1            0.545455     0.0920292   
0.328283     0.328283     1            0.560606     0.0868857   
0.328283     0.328283     1            0.575758     0.054581    
0.328283     0.328283     1            0.590909     0.0290512   
0.328283     0.328283     1            0.606061     0.0204382   
0.328283     0.328283     1            0.621212     0.00854982  
0.328283     0.328283     1            0.636364     0.00273905  
0.328283     0.328283     1            0.651515     0.00397236  
0.328283     0.328283     1            0.666667     0.0038722   
0.328283     0.328283     1            0.681818     0.00226894  
0.328283     0.328283     1            0.69697      1.6432e-05  
0.328283     0.328283     1            0.712121     1.89857e-09 
0.328283     0.328283     1            0.727273     2.55635e-10 
0.328283     0.328283     1            0.742424     2.16941e-12 
0.328283     0.328283     1            0.757576     4.46287e-41 
0.328283     0.328283     1            0.772727     7.9941e-26  
0.328283     0.328283     1            0.787879     1.57943e-106
0.328283     0.328283     1            0.80303      4.54519e-108
0.328283     0.328283     1            0.818182     4.28424e-131
0.328283     0.328283     1            0.833333     1.34727e-198
0.328283     0.328283     1            0.848485     5.86871e-68 
0.328283     0.328283     1            0.863636     7.84284e-280
0.328283     0.328283     1            0.878788     2.26641e-318
0.328283     0.328283     1            0.893939     0           
0.328283     0.328283     1            0.909091     0           
0.328283     0.328283     1            0.924242     1.0551e-277 
0.328283     0.328283     1            0.939394     0           
0.328283     0.328283     1            0.954545     0           
0.328283     0.328283     1            0.969697     0           
0.328283     0.328283     1            0.984848     0           
0.328283     0.328283     1            1            0           
0.328283     0.328283     1            1.01515      0           
0.328283     0.328283     1            1.0303       0           
0.328283     0.328283     1            1.04545      0           
0.328283     0.328283     1            1.06061      0           
0.328283     0.328283     1            1.07576      0           
0.328283     0.328283     1            1.09091      0           
0.328283     0.328283     1            1.10606      0           
0.328283     0.328283     1            1.12121      0           
0.328283     0.328283     1            1.13636      0           
0.328283     0.328283     1            1.15152      0           
0.328283     0.328283     1            1.16667      0           
0.328283     0.328283     1            1.18182      0           
0.328283     0.328283     1            1.19697      0           
0.328283     0.328283     1            1.21212      0           
0.328283     0.328283     1            1.22727      0           
0.328283     0.328283     1            1.24242      0           
0.328283     0.328283     1            1.25758      0           
0.328283     0.328283     1            1.27273      0           
0.328283     0.328283     1            1.28788      0           
0.328283     0.328283     1            1.30303      0           
0.328283     0.328283     1            1.31818      0           
0.328283     0.328283     1            1.33333      0           
0.328283     0.328283     1            1.34848      0           
0.328283     0.328283     1            1.36364      0           
0.328283     0.328283     1            1.37879      0           
0.328283     0.328283     1            1.39394      0           
0.328283     0.328283     1            1.40909      0           
0.328283     0.328283     1            1.42424      0           
0.328283     0.328283     1            1.43939      0           
0.328283     0.328283     1            1.45455      0           
0.328283     0.328283     1            1.4697       0           
0.328283     0.328283     1            1.48485      0           
0.338384     0.338384     1            0            0.523381    
0.338384     0.338384     1            0.0151515    0.475266    
0.338384     0.338384     1            0.030303     0.355001    
0.338384     0.338384     1            0.0454545    0.212082    
0.338384     0.338384     1            0.0606061    0.128138    
0.338384     0.338384     1            0.0757576    0.0558855   
0.338384     0.338384     1            0.0909091    0.0131354   
0.338384     0.338384     1            0.106061     0.00629097  
0.338384     0.338384     1            0.121212     0.000738054 
0.338384     0.338384     1            0.136364     6.43046e-05 
0.338384     0.338384     1            0.151515     2.65835e-05 
0.338384     0.338384     1            0.166667     1.84121e-05 
0.338384     0.338384     1            0.181818     8.03228e-08 
0.338384     0.338384     1            0.19697      2.13866e-08 
0.338384     0.338384     1            0.212121     4.01429e-11 
0.338384     0.338384     1            0.227273     7.74878e-14 
0.338384     0.338384     1            0.242424     1.67469e-14 
0.338384     0.338384     1            0.257576     1.68259e-15 
0.338384     0.338384     1            0.272727     0.00252349  
0.338384     0.338384     1            0.287879     0.0024799   
0.338384     0.338384     1            0.30303      0.00412819  
0.338384     0.338384     1            0.318182     0.0157208   
0.338384     0.338384     1            0.333333     0.0224579   
0.338384     0.338384     1            0.348485     0.060333    
0.338384     0.338384     1            0.363636     0.106178    
0.338384     0.338384     1            0.378788     0.142832    
0.338384     0.338384     1            0.393939     0.179099    
0.338384     0.338384     1            0.409091     0.258172    
0.338384     0.338384     1            0.424242     0.251434    
0.338384     0.338384     1            0.439394     0.261624    
0.338384     0.338384     1            0.454545     0.257014    
0.338384     0.338384     1            0.469697     0.255914    
0.338384     0.338384     1            0.484848     0.235785    
0.338384     0.338384     1            0.5          0.20244     
0.338384     0.338384     1            0.515152     0.162412    
0.338384     0.338384     1            0.530303     0.138415    
0.338384     0.338384     1            0.545455     0.100813    
0.338384     0.338384     1            0.560606     0.0622983   
0.338384     0.338384     1            0.575758     0.0434679   
0.338384     0.338384     1            0.590909     0.0279443   
0.338384     0.338384     1            0.606061     0.0189205   
0.338384     0.338384     1            0.621212     0.0145098   
0.338384     0.338384     1            0.636364     0.0086746   
0.338384     0.338384     1            0.651515     0.00330377  
0.338384     0.338384     1            0.666667     0.0026555   
0.338384     0.338384     1            0.681818     0.000499661 
0.338384     0.338384     1            0.69697      2.37027e-19 
0.338384     0.338384     1            0.712121     9.24871e-17 
0.338384     0.338384     1            0.727273     7.002e-55   
0.338384     0.338384     1            0.742424     4.8551e-06  
0.338384     0.338384     1            0.757576     1.42804e-25 
0.338384     0.338384     1            0.772727     3.68006e-52 
0.338384     0.338384     1            0.787879     5.62171e-65 
0.338384     0.338384     1            0.80303      2.64426e-106
0.338384     0.338384     1            0.818182     3.1776e-118 
0.338384     0.338384     1            0.833333     1.92921e-212
0.338384     0.338384     1            0.848485     1.86553e-155
0.338384     0.338384     1            0.863636     6.05899e-247
0.338384     0.338384     1            0.878788     1.33847e-220
0.338384     0.338384     1            0.893939     1.46783e-289
0.338384     0.338384     1            0.909091     0           
0.338384     0.338384     1            0.924242     0           
0.338384     0.338384     1            0.939394     0           
0.338384     0.338384     1            0.954545     0           
0.338384     0.338384     1            0.969697     0           
0.338384     0.338384     1            0.984848     0           
0.338384     0.338384     1            1            0           
0.338384     0.338384     1            1.01515      0           
0.338384     0.338384     1            1.0303       0           
0.338384     0.338384     1            1.04545      0           
0.338384     0.338384     1            1.06061      0           
0.338384     0.338384     1            1.07576      0           
0.338384     0.338384     1            1.09091      0           
0.338384     0.338384     1            1.10606      0           
0.338384     0.338384     1            1.12121      0           
0.338384     0.338384     1            1.13636      0           
0.338384     0.338384     1            1.15152      0           
0.338384     0.338384     1            1.16667      0           
0.338384     0.338384     1            1.18182      0           
0.338384     0.338384     1            1.19697      0           
0.338384     0.338384     1            1.21212      0           
0.338384     0.338384     1            1.22727      0           
0.338384     0.338384     1            1.24242      0           
0.338384     0.338384     1            1.25758      0           
0.338384     0.338384     1            1.27273      0           
0.338384     0.338384     1            1.28788      0           
0.338384     0.338384     1            1.30303      0           
0.338384     0.338384     1            1.31818      0           
0.338384     0.338384     1            1.33333      0           
0.338384     0.338384     1            1.34848      0           
0.338384     0.338384     1            1.36364      0           
0.338384     0.338384     1            1.37879      0           
0.338384     0.338384     1            1.39394      0           
0.338384     0.338384     1            1.40909      0           
0.338384     0.338384     1            1.42424      0           
