Temperature (K)	HCTotal (uJ/K)	HCSample (µJ/K)	Field (Oe)
2,2082649	0,25225944	0,12576716	113995,8
2,2100689	-0,32981652	-0,45654615	113995,8
2,2117586	-0,92584229	-1,0527945	113995,8
2,2132583	-1,5764297	-1,7035798	113995,8
2,2145832	-2,1656689	-2,2929939	113995,8
2,2159233	-3,1497737	-3,2772757	113995,8
2,2171403	-4,1894357	-4,3170987	113995,8
2,218172	-5,1468971	-5,2746967	113995,8
2,2192007	-5,4496453	-5,5775811	113995,8
2,2201392	-6,4893393	-6,6173995	113995,8
2,2210668	-7,3136211	-7,4418044	113995,8
2,2219575	-8,3595086	-8,4878101	113995,8
2,2227892	-9,2580512	-9,3864632	113995,8
2,2236523	-10,412428	-10,540955	113995,8
2,2242	-12,876841	-13,00544	113995,8
2,2247276	-20,172241	-20,30091	113995,8
2,2252385	-24,029501	-24,158238	113995,8
2,2257817	-21,984849	-22,113659	113995,8
2,2263205	-17,824269	-17,953151	113995,8
2,2267274	-14,729705	-14,858641	113995,8
2,2272283	-17,546383	-17,675385	113995,8
2,2277747	-24,86522	-24,994296	113995,8
2,2282832	-29,300197	-29,429341	113995,8
2,2285938	-37,852299	-37,981484	113995,8
2,2287171	-57,542741	-57,671943	113995,8
2,2289209	-69,092237	-69,221465	113995,8
2,2292104	-67,652081	-67,781348	113995,8
2,229515	-46,331174	-46,460482	113995,8
2,2296547	-35,195363	-35,32469	113995,8
2,2299524	-28,595526	-28,724893	113995,8
2,2302678	-45,014585	-45,143994	113995,8
2,230549	-64,447662	-64,577108	113995,8
2,2307465	-80,617229	-80,746701	113995,8
2,2308199	-92,533177	-92,662659	113995,8
2,2308557	399,60322	399,47373	113995,8
2,2309065	-2464,4506	-2464,5801	113995,8
2,2309909	-1152,2935	-1152,423	113995,8
2,2311395	-81,000627	-81,130151	113995,8
2,231419	-31,832442	-31,962004	113995,8
2,2316481	-29,523892	-29,653485	113995,8
2,2318355	-45,144521	-45,274139	113995,8
2,2321583	-90,232564	-90,362225	113995,8
2,2322238	-1163,1754	-1163,305	113995,8
2,232283	-2505,4493	-2505,579	113995,8
2,2322859	110,78798	110,6583	113995,8
2,2323748	-74,06338	-74,19307	113995,8
2,2324686	-151,16934	-151,29904	113995,8
2,2324968	-91,327621	-91,457327	113995,8
2,2325645	-134,16627	-134,29599	113995,8
2,2327823	-188,71584	-188,84558	113995,8
2,2329227	-78,953261	-79,083024	113995,8
2,2329519	-135,94006	-136,06983	113995,8
2,2329691	203,73207	203,6023	113995,8
2,232997	-993,07156	-993,20134	113995,8
2,2330415	-71,648119	-71,777898	113995,8
2,2330435	104,56044	104,43066	113995,8
2,2330488	-119,13367	-119,26345	113995,8
2,2330717	125,09669	124,96691	113995,8
2,2330802	-306,45482	-306,5846	113995,8
2,233109	9176,0699	9175,9401	113995,8
2,233182	79,263516	79,133718	113995,8
2,2331996	-68,569567	-68,699368	113995,8
2,2332359	-120,41631	-120,54612	113995,8
2,2332637	-66,921519	-67,051328	113995,8
2,2332788	-65,11035	-65,240161	113995,8
2,2332995	-749,2824	-749,41222	113995,8
2,2333037	251,63173	251,50192	113995,8
2,2333278	225,80823	225,67841	113995,8
2,2333397	-174,16685	-174,29667	113995,8
2,2333431	89,556458	89,426639	113995,8
2,2333431	-670,41746	-670,54728	113995,8
2,2333494	-5761,2965	-5761,4263	113995,8
2,233354	-429,82386	-429,95368	113995,8
2,2333692	1202,0815	1201,9516	113995,8
2,2333908	107,33527	107,20545	113995,8
2,2334132	-333,55695	-333,68678	113995,8
2,2334165	130,79277	130,66294	113995,8
2,233417	204,73243	204,6026	113995,8
2,2334971	-74,840579	-74,970419	113995,8
2,2335332	488,19428	488,06443	113995,8
2,2335789	-114,28068	-114,41053	113995,8
2,23361	-356,39175	-356,52161	113995,8
2,2336252	193,82777	193,69791	113995,8
2,2336534	-114,43333	-114,56319	113995,8
2,2336732	93,255496	93,125632	113995,8
1,5734597	2,3548898	2,2921402	115997,98
1,6971729	3,1094786	3,0375189	115997,98
1,7718831	3,5837915	3,5055141	115997,98
1,8273785	3,9332422	3,8499083	115997,98
1,8717798	4,2065365	4,1189354	115997,98
1,9089125	4,4045276	4,3132078	115997,98
1,9404836	4,5606117	4,4660232	115997,98
1,9676064	4,6683447	4,5708698	115997,98
1,9912933	4,762179	4,6621247	115997,98
2,0122261	4,8588361	4,7564567	115997,98
2,030801	4,9613891	4,856911	115997,98
2,0471405	5,0004686	4,8941166	115997,98
2,0618012	4,9912198	4,8831647	115997,98
2,0750042	4,9574685	4,8478617	115997,98
2,0869665	4,9060329	4,7950058	115997,98
2,0978324	4,8277164	4,7153873	115997,98
2,1076826	4,7543363	4,6408171	115997,98
2,1166739	4,6798036	4,56519	115997,98
2,124942	4,5112149	4,3955881	115997,98
2,1323509	4,4306061	4,3140658	115997,98
2,1391076	4,326295	4,2089171	115997,98
2,1453758	4,0987332	3,9805744	115997,98
2,1510906	3,9262683	3,8073942	115997,98
2,1562393	3,7964574	3,6769362	115997,98
2,1608658	3,5277312	3,4076265	115997,98
2,1652518	3,3074996	3,1868397	115997,98
2,1693242	3,02415	2,902973	115997,98
2,1730168	2,586306	2,4646588	115997,98
2,1764697	2,1769292	2,0548412	115997,98
2,179661	1,8553734	1,732877	115997,98
2,1826387	1,4541726	1,3312942	115997,98
2,1853723	1,0215712	0,89834137	115997,98
2,1878208	0,55197875	0,4284336	115997,98
2,1901565	-0,0024570071	-0,12630352	115997,98
2,1922081	-0,54733774	-0,67144937	115997,98
2,1942201	-1,1839813	-1,3083533	115997,98
2,1960874	-1,8076308	-1,9322448	115997,98
2,1978624	-2,4651866	-2,590031	115997,98
2,1995456	-3,3132902	-3,4383533	115997,98
2,2007922	-4,3123808	-4,4376061	115997,98
2,2020918	-5,8306944	-5,9560889	115997,98
2,203311	-7,1247731	-7,2503264	115997,98
2,204314	-8,4931828	-8,618867	115997,98
2,2051811	-9,4040516	-9,5298489	115997,98
2,2060293	-9,1640897	-9,2899977	115997,98
2,2069827	-10,98233	-11,108363	115997,98
2,2078405	-12,391415	-12,51756	115997,98
2,2086127	-12,227416	-12,353662	115997,98
2,209343	-14,213948	-14,340289	115997,98
2,2101412	-15,53276	-15,659206	115997,98
2,2108063	-17,004867	-17,1314	115997,98
2,2114922	-17,976516	-18,103139	115997,98
2,2121533	-18,73707	-18,86378	115997,98
2,2126986	-20,479948	-20,60673	115997,98
2,2131116	-36,295609	-36,422445	115997,98
2,2134856	-42,997623	-43,124507	115997,98
2,2138538	-57,616628	-57,743562	115997,98
2,2142398	-41,436843	-41,563826	115997,98
2,2147521	-22,497524	-22,624576	115997,98
2,2154861	-14,651624	-14,778772	115997,98
2,2161929	-17,02059	-17,147831	115997,98
2,2167713	-21,48044	-21,607756	115997,98
2,2172892	-40,44841	-40,575795	115997,98
2,2174673	461,86631	461,7389	115997,98
2,2174774	129,65367	129,52626	115997,98
2,2175345	149,63857	149,51116	115997,98
2,2175933	-104,22734	-104,35477	115997,98
2,2176883	-168,36598	-168,49341	115997,98
2,2176915	79,285465	79,158027	115997,98
2,217709	-44,685724	-44,813164	115997,98
2,2178996	-70,090736	-70,218201	115997,98
2,2179822	-127,7999	-127,92738	115997,98
2,218166	-446,40556	-446,53306	115997,98
2,2182027	263,23021	263,1027	115997,98
2,2182462	-289,20414	-289,33165	115997,98
2,2182465	186,12117	185,99366	115997,98
2,2182478	-140,19509	-140,3226	115997,98
2,2182553	562,03264	561,90512	115997,98
2,2182637	232,42575	232,29823	115997,98
2,2182809	-100,30847	-100,43598	115997,98
2,2182979	217,43494	217,30743	115997,98
2,2183164	400,00156	399,87404	115997,98
2,2183316	-1789,767	-1789,8946	115997,98
2,2183438	-151,52136	-151,64888	115997,98
2,2183499	-82,359519	-82,487044	115997,98
2,2184182	155,44255	155,31501	115997,98
2,2184961	-321,92314	-322,05069	115997,98
2,2185332	-450,94656	-451,07411	115997,98
2,2185559	197,98463	197,85708	115997,98
2,2185704	-227,73068	-227,85823	115997,98
2,218689	-79,885489	-80,013058	115997,98
2,2187317	525,08378	524,95621	115997,98
2,2187637	196,98541	196,85783	115997,98
2,2187783	8376,9012	8376,7737	115997,98
2,2187794	104,00716	103,87958	115997,98
2,2187875	-76,416528	-76,54411	115997,98
2,2187968	-75,925589	-76,053172	115997,98
2,2188525	-69,863633	-69,991224	115997,98
2,2189019	1407,8212	1407,6936	115997,98
2,2189387	225,46916	225,34156	115997,98
2,2189468	-390,73269	-390,8603	115997,98
2,2189651	-285,25201	-285,37962	115997,98
2,2189752	174,58754	174,45993	115997,98
2,2189953	-615,13424	-615,26185	115997,98
2,2190174	375,02541	374,8978	115997,98
2,2190259	72,369419	72,241805	115997,98
2,2190262	-52,688213	-52,815827	115997,98
2,2190345	-920,22873	-920,35634	115997,98
2,2190436	67633,753	67633,625	115997,98
2,2190911	167,72857	167,60095	115997,98
2,2190934	255,52589	255,39827	115997,98
2,2190988	192,59901	192,47139	115997,98
2,219106	-631,45802	-631,58564	115997,98
2,2191308	-130,85811	-130,98574	115997,98
2,2191633	68782,265	68782,138	115997,98
2,2191715	-538,16773	-538,29537	115997,98
2,2191955	-136,82658	-136,95422	115997,98
2,2192016	120,66976	120,54212	115997,98
2,2192236	-371,72838	-371,85602	115997,98
2,2192393	-168,38481	-168,51245	115997,98
2,2192629	342,04783	341,92019	115997,98
2,2192694	465,42306	465,29541	115997,98
2,2193457	232,09091	231,96326	115997,98
1,5927085	2,2198272	2,1557498	117997,45
1,7180365	2,9378266	2,8641674	117997,45
1,7923452	3,3801618	3,3000684	117997,45
1,8470396	3,6867316	3,6015486	117997,45
1,8905089	3,9335863	3,8441461	117997,45
1,9264542	4,1003482	4,0072467	117997,45
1,9567987	4,2352135	4,1389224	117997,45
1,9829722	4,3346925	4,2355779	117997,45
2,005602	4,4009977	4,2993881	117997,45
2,0254918	4,4156904	4,3118468	117997,45
2,0428548	4,5196692	4,4138442	117997,45
2,0582868	4,5068171	4,3992066	117997,45
2,0722016	4,4526941	4,3434539	117997,45
2,0845419	4,3758329	4,2651319	117997,45
2,0956475	4,2853821	4,173354	117997,45
2,1055071	4,1559892	4,042773	117997,45
2,1147891	4,0939398	3,9795966	117997,45
2,1231299	3,9072412	3,7918782	117997,45
2,1304753	3,7362366	3,6199701	117997,45
2,1371596	3,5806017	3,4635085	117997,45
2,1432057	3,4225976	3,304753	117997,45
2,1488355	3,2205448	3,1019974	117997,45
2,1539111	2,9271622	2,8079785	117997,45
2,1585127	2,501816	2,3820535	117997,45
2,1627702	2,1672407	2,0469408	117997,45
2,1667019	1,8211697	1,700372	117997,45
2,1702526	1,5002684	1,3790199	117997,45
2,1735489	1,0411161	0,91944801	117997,45
2,1766032	0,52865641	0,40659859	117997,45
2,1792739	0,013899708	-0,1084996	117997,45
2,1818262	-0,54293939	-0,66566566	117997,45
2,1840945	-1,1623697	-1,2853871	117997,45
2,1863075	-1,9602097	-2,0835115	117997,45
2,1881211	-2,8622669	-2,9858022	117997,45
2,1897847	-3,6121509	-3,7359007	117997,45
2,191337	-4,5660159	-4,689966	117997,45
2,1928338	-5,059515	-5,1836585	117997,45
2,194202	-6,110646	-6,2349665	117997,45
2,1954924	-6,627172	-6,7516595	117997,45
2,1967649	-8,0597701	-8,1844224	117997,45
2,1978291	-9,7659714	-9,8907618	117997,45
2,1989133	-11,572786	-11,697717	117997,45
2,1997713	-12,660527	-12,785569	117997,45
2,2007024	-14,361322	-14,486486	117997,45
2,2013645	-17,085716	-17,210966	117997,45
2,2020298	-19,46482	-19,590156	117997,45
2,2026905	-24,142371	-24,267793	117997,45
2,203366	-20,838458	-20,963968	117997,45
2,2039628	-22,356333	-22,481921	117997,45
2,2044084	-23,017247	-23,142893	117997,45
2,2051094	-23,023823	-23,149561	117997,45
2,2056696	-26,699259	-26,82507	117997,45
2,2062096	-33,508127	-33,634008	117997,45
2,2065479	-34,244802	-34,370727	117997,45
2,2069299	-42,025224	-42,151199	117997,45
2,2073421	-68,309706	-68,435735	117997,45
2,2074787	-79,935136	-80,061182	117997,45
2,2077319	-79,009044	-79,135123	117997,45
2,2078029	-159,90897	-160,03506	117997,45
2,2080922	-78,43765	-78,563777	117997,45
2,2082629	-79,125171	-79,251321	117997,45
2,2085489	-46,15094	-46,277127	117997,45
2,2088943	-44,765611	-44,891842	117997,45
2,2090926	-46,038437	-46,164694	117997,45
2,2094509	-91,157269	-91,283574	117997,45
2,209546	-111,54731	-111,67363	117997,45
2,2097193	-5272,3195	-5272,4458	117997,45
2,2098227	-202,47749	-202,60384	117997,45
2,2099164	-108,08973	-108,2161	117997,45
2,210099	-88,120137	-88,246526	117997,45
2,2102415	-75,406879	-75,533287	117997,45
2,210374	-114,33586	-114,46229	117997,45
2,2104758	292,30894	292,1825	117997,45
2,2104811	184,54322	184,41678	117997,45
2,2105277	-289,15854	-289,28498	117997,45
2,21061	-216,11509	-216,24155	117997,45
2,2107413	-130,10381	-130,23028	117997,45
2,2107417	-77,879703	-78,006176	117997,45
2,2108339	-95,904296	-96,030781	117997,45
2,2110774	-167,11879	-167,2453	117997,45
2,2111531	-5329,9042	-5330,0308	117997,45
2,2111716	-131,51789	-131,64442	117997,45
2,2112358	-2954,1256	-2954,2522	117997,45
2,2113288	841,30331	841,17676	117997,45
2,2113292	-559,26467	-559,39122	117997,45
2,211408	-256,60314	-256,72971	117997,45
2,211428	-239,94379	-240,07035	117997,45
2,2114286	1335,9904	1335,8639	117997,45
2,2114335	271,49635	271,36978	117997,45
2,2114789	-233,80246	-233,92903	117997,45
2,2114927	-127,77644	-127,90301	117997,45
2,2115134	-301,50232	-301,62889	117997,45
2,2116694	566,87682	566,75023	117997,45
2,2116695	-1175,4829	-1175,6095	117997,45
2,2116977	423,68271	423,55611	117997,45
2,2117454	-187,22844	-187,35504	117997,45
2,21177	-132,02516	-132,15177	117997,45
2,211789	-150,06055	-150,18716	117997,45
2,2118466	1431,0287	1430,9021	117997,45
2,2119522	875,57	875,44337	117997,45
2,2119684	254,22556	254,09893	117997,45
2,2119867	-189,70691	-189,83355	117997,45
2,2120478	-126,44886	-126,57551	117997,45
2,2120728	-98,340793	-98,467441	117997,45
2,2120933	-279,65487	-279,78152	117997,45
2,2121308	-288,66306	-288,78971	117997,45
2,2121342	190,06868	189,94203	117997,45
2,2121365	1128,8747	1128,7481	117997,45
2,2121645	105,40221	105,27555	117997,45
2,2121812	-216,39783	-216,52449	117997,45
2,212189	-255,66953	-255,79619	117997,45
2,2121922	270,28847	270,1618	117997,45
2,2121981	-936,42318	-936,54984	117997,45
2,2122445	459,71535	459,58868	117997,45
2,2122508	14532,867	14532,741	117997,45
2,2122756	10042,339	10042,213	117997,45
2,2122862	-494,16002	-494,2867	117997,45
2,2123067	927,80937	927,68269	117997,45
2,2123233	236,15284	236,02616	117997,45
2,2123436	-142,75516	-142,88185	117997,45
2,2123908	-2170,6287	-2170,7554	117997,45
2,2128166	-40,724928	-40,851673	117997,45
2,2136188	-19,855623	-19,982473	117997,45
1,6209647	2,1264033	2,0603009	119996,94
1,7484607	2,8076018	2,7313496	119996,94
1,8226791	3,2187205	3,1357997	119996,94
1,8769411	3,495988	3,4078422	119996,94
1,9198774	3,689546	3,5970581	119996,94
1,9551027	3,8271451	3,7309589	119996,94
1,9848184	3,9159448	3,816544	119996,94
2,0102557	3,9741418	3,8719206	119996,94
2,0321931	4,0220339	3,9173297	119996,94
2,0512295	4,0443105	3,9374137	119996,94
2,0680633	3,9863108	3,8774459	119996,94
2,0830679	3,8899359	3,7792936	119996,94
2,0962281	3,7970005	3,6847815	119996,94
2,1080239	3,6540963	3,5404499	119996,94
2,1186702	3,5119925	3,3970463	119996,94
2,1282857	3,3771609	3,2610314	119996,94
2,1367249	3,2069158	3,0897406	119996,94
2,1444672	2,8768402	2,7586995	119996,94
2,1514617	2,6341558	2,515138	119996,94
2,1576703	2,3732478	2,2534476	119996,94
2,1633596	2,0337223	1,9132018	119996,94
2,1685552	1,6457506	1,5245697	119996,94
2,1733024	1,2594878	1,1377012	119996,94
2,1773859	0,79549156	0,67318223	119996,94
2,1814338	0,25748374	0,1346547	119996,94
2,1850137	-0,28696606	-0,41025604	119996,94
2,1881698	-0,90372802	-1,0274254	119996,94
2,1909689	-1,5958701	-1,7199295	119996,94
2,1935025	-2,4688245	-2,5932123	119996,94
2,1960133	-3,3231045	-3,4478183	119996,94
2,1980301	-3,8395529	-3,9645291	119996,94
2,2000172	-4,6763326	-4,8015676	119996,94
2,2019543	-5,4346935	-5,5601811	119996,94
2,2037477	-6,5268597	-6,6525816	119996,94
2,2054248	-8,4157659	-8,5417071	119996,94
2,2067708	-9,5538186	-9,679936	119996,94
2,2080342	-11,539122	-11,665405	119996,94
2,2092336	-14,062448	-14,188889	119996,94
2,2102705	-15,039811	-15,166387	119996,94
2,2112499	-15,994591	-16,121296	119996,94
2,2121028	-18,574501	-18,701318	119996,94
2,212999	-19,155329	-19,282264	119996,94
2,2139326	-19,611237	-19,738295	119996,94
2,2146179	-24,645563	-24,772712	119996,94
2,2152999	-26,892814	-27,020052	119996,94
2,2159589	-27,853368	-27,980693	119996,94
2,2166763	-32,752797	-32,880217	119996,94
2,2172161	-35,135241	-35,262732	119996,94
2,2175122	-40,366262	-40,493792	119996,94
2,218068	-50,801115	-50,928718	119996,94
2,218499	-57,447046	-57,574706	119996,94
2,2187409	-84,896924	-85,024616	119996,94
2,2190815	-57,463706	-57,591443	119996,94
2,2193131	-59,270701	-59,398469	119996,94
2,219689	-87,630365	-87,758182	119996,94
2,2200113	-60,489454	-60,617314	119996,94
2,2201785	-70,340719	-70,468601	119996,94
2,2204871	-127,39905	-127,52697	119996,94
2,2206944	-78,768867	-78,896818	119996,94
2,2209169	-121,97757	-122,10555	119996,94
2,2211021	-168,95494	-169,08295	119996,94
2,2212582	-79,126154	-79,254179	119996,94
2,2217029	-56,854383	-56,982467	119996,94
2,2219401	-72,24471	-72,372825	119996,94
2,2221242	-70,233571	-70,361711	119996,94
2,2222774	-176,30539	-176,43355	119996,94
2,2223553	-658,65946	-658,78763	119996,94
2,2223947	319,65919	319,53101	119996,94
2,222408	127,78893	127,66075	119996,94
2,2224511	-222,68329	-222,81147	119996,94
2,2225399	-94,971856	-95,100051	119996,94
2,2225808	-179,65813	-179,78633	119996,94
2,2226059	2000,6863	2000,5581	119996,94
2,2227788	1032,0222	1031,894	119996,94
2,2227872	16327,768	16327,64	119996,94
2,2228196	-134,09613	-134,22436	119996,94
2,2228376	-299,29466	-299,4229	119996,94
2,2229746	-155,44518	-155,57343	119996,94
2,2232004	-226,01491	-226,14319	119996,94
2,2232197	-205,62312	-205,7514	119996,94
2,2233852	-173,09991	-173,22822	119996,94
2,223392	100,1847	100,05639	119996,94
2,2233938	-183,04008	-183,16839	119996,94
2,2234659	-170,39019	-170,51851	119996,94
2,223478	-7472,0662	-7472,1945	119996,94
2,2234853	287,14986	287,02154	119996,94
2,2234929	-915,0756	-915,20393	119996,94
2,2235257	-124,58859	-124,71692	119996,94
2,2235336	-137,86008	-137,9884	119996,94
2,2235371	330,13969	330,01137	119996,94
2,2235594	-543,96784	-544,09617	119996,94
2,22359	124,44302	124,31468	119996,94
2,223598	154,89263	154,76429	119996,94
2,2236426	-454,06764	-454,19598	119996,94
2,2236434	-119,20459	-119,33293	119996,94
2,2236601	-115,71281	-115,84116	119996,94
2,2237022	-2405,5856	-2405,7139	119996,94
2,2237397	-152,23208	-152,36044	119996,94
2,2237722	133,6502	133,52185	119996,94
2,2239899	-124,74903	-124,87741	119996,94
2,2239972	311,9973	311,86891	119996,94
2,2240354	126,79378	126,66539	119996,94
2,224044	130,50826	130,37987	119996,94
2,2240528	-125,12341	-125,25181	119996,94
2,2240677	-121,47041	-121,59881	119996,94
2,2240735	-176,3781	-176,5065	119996,94
2,2240828	-134,23414	-134,36254	119996,94
2,2241158	-2796,9523	-2797,0807	119996,94
2,2241489	-426,47629	-426,6047	119996,94
2,2241508	201,071	200,94259	119996,94
2,2241533	-340,67199	-340,8004	119996,94
2,2241922	172,4849	172,35648	119996,94
2,2242238	133,22037	133,09195	119996,94
2,224239	-628,87835	-629,00677	119996,94
2,2242647	-315,47976	-315,60819	119996,94
2,2242786	-136,94519	-137,07362	119996,94
2,2243107	-163,04535	-163,17378	119996,94
2,2243194	447,36951	447,24108	119996,94
2,2243556	-192,92416	-193,05259	119996,94
2,2243845	393,7819	393,65346	119996,94
2,2243894	240,82884	240,7004	119996,94
2,2244205	-750,99195	-751,12039	119996,94
2,2245392	-3055,076	-3055,2045	119996,94
1,6394751	1,996893	1,9294243	121997,12
1,7697807	2,625462	2,5473618	121997,12
1,8439464	2,9878895	2,9029714	121997,12
1,897531	3,2275127	3,1373268	121997,12
1,9395028	3,4031256	3,308615	121997,12
1,9738624	3,5004569	3,4022769	121997,12
2,0025439	3,5429488	3,4416173	121997,12
2,0268547	3,5480659	3,4440003	121997,12
2,0478472	3,5084631	3,4019904	121997,12
2,0661454	3,4370395	3,328434	121997,12
2,0821907	3,3712541	3,2607517	121997,12
2,0961439	3,2488529	3,1366808	121997,12
2,1085203	3,0740189	2,9603501	121997,12
2,1195445	2,886941	2,7719267	121997,12
2,1293658	2,6388692	2,5226464	121997,12
2,1380876	2,3603964	2,2430926	121997,12
2,1458102	2,1016575	1,9833906	121997,12
2,152949	1,7297349	1,6105726	121997,12
