#
# Takin/Monteconvo version 2.6.0
# MC neutrons: 1000
# MC sample steps: 1
#
# h          k            l            E            S(Q,E)      
0.437        0.437        1            0.42         0.000132354 
0.437        0.437        1            0.43         0.000163656 
0.437        0.437        1            0.44         0.000197694 
0.437        0.437        1            0.45         0.00023603  
0.437        0.437        1            0.46         0.00027003  
0.437        0.437        1            0.47         0.00032508  
0.437        0.437        1            0.48         0.000356623 
0.437        0.437        1            0.49         0.0003865   
0.437        0.437        1            0.5          0.000433471 
0.437        0.437        1            0.51         0.000449906 
0.437        0.437        1            0.52         0.000428235 
0.437        0.437        1            0.53         0.000415149 
0.437        0.437        1            0.54         0.000389279 
0.437        0.437        1            0.55         0.000334032 
0.437        0.437        1            0.56         0.000308527 
0.437        0.437        1            0.57         0.000261064 
0.437        0.437        1            0.58         0.00020293  
0.437        0.437        1            0.59         0.000157372 
0.437        0.437        1            0.6          0.000116688 
0.437        0.437        1            0.61         8.56078e-05 
0.437        0.437        1            0.62         4.81557e-05 
0.437        0.437        1            0.63         3.26291e-05 
0.437        0.437        1            0.64         1.73487e-05 
0.437        0.437        1            0.65         9.11092e-06 
0.437        0.437        1            0.66         6.21676e-06 
0.437        0.437        1            0.67         3.58536e-06 
0.437        0.437        1            0.68         2.02438e-06 
0.437        0.437        1            0.69         7.13661e-07 
0.437        0.437        1            0.7          1.8761e-07  
0.437        0.437        1            0.71         3.30708e-08 
0.437        0.437        1            0.72         1.42816e-08 
0.437        0.437        1            0.73         1.93181e-09 
0.437        0.437        1            0.74         1.77095e-09 
0.437        0.437        1            0.75         5.17541e-10 
0.437        0.437        1            0.76         5.27393e-12 
0.437        0.437        1            0.77         2.16139e-11 
0.437        0.437        1            0.78         2.97159e-12 
0.437        0.437        1            0.79         5.7113e-14  
0.437        0.437        1            0.8          2.42878e-14 
0.437        0.437        1            0.81         9.88281e-16 
0.437        0.437        1            0.82         9.01875e-19 
0.437        0.437        1            0.83         2.46156e-15 
0.437        0.437        1            0.84         1.1376e-19  
0.437        0.437        1            0.85         6.53617e-20 
0.437        0.437        1            0.86         7.26365e-23 
0.437        0.437        1            0.87         8.9613e-24  
0.437        0.437        1            0.88         5.14267e-26 
0.437        0.437        1            0.89         1.53914e-27 
0.437        0.437        1            0.9          5.39967e-27 
0.437        0.437        1            0.91         1.98313e-27 
0.437        0.437        1            0.92         6.68312e-32 
0.437        0.437        1            0.93         5.07362e-37 
0.437        0.437        1            0.94         2.45932e-35 
0.437        0.437        1            0.95         1.74134e-40 
0.437        0.437        1            0.96         1.44578e-40 
0.437        0.437        1            0.97         1.03618e-44 
0.437        0.437        1            0.98         2.37655e-45 
0.437        0.437        1            0.99         1.38271e-51 
0.44         0.44         1            0            0.524078    
0.44         0.44         1            0.01         0.508608    
0.44         0.44         1            0.02         0.449843    
0.44         0.44         1            0.03         0.359751    
0.44         0.44         1            0.04         0.25803     
0.44         0.44         1            0.05         0.202045    
0.44         0.44         1            0.06         0.12738     
0.44         0.44         1            0.07         0.0695074   
0.44         0.44         1            0.08         0.0404057   
0.44         0.44         1            0.09         0.023486    
0.44         0.44         1            0.1          0.00941604  
0.44         0.44         1            0.11         0.00418532  
0.44         0.44         1            0.12         0.00259106  
0.44         0.44         1            0.13         0.000371023 
0.44         0.44         1            0.14         0.000339005 
0.44         0.44         1            0.15         2.51566e-05 
0.44         0.44         1            0.16         3.54198e-06 
0.44         0.44         1            0.17         1.97712e-05 
0.44         0.44         1            0.18         1.74154e-08 
0.44         0.44         1            0.19         4.78709e-10 
0.44         0.44         1            0.2          4.05515e-08 
0.44         0.44         1            0.21         1.39367e-10 
0.44         0.44         1            0.22         3.3001e-11  
0.44         0.44         1            0.23         5.66494e-11 
0.44         0.44         1            0.24         7.58774e-08 
0.44         0.44         1            0.25         8.72686e-10 
0.44         0.44         1            0.26         7.67479e-09 
0.44         0.44         1            0.27         1.9334e-08  
0.44         0.44         1            0.28         3.80129e-07 
0.44         0.44         1            0.29         7.55189e-07 
0.44         0.44         1            0.3          3.64389e-07 
0.44         0.44         1            0.31         2.87892e-06 
0.44         0.44         1            0.32         2.50514e-06 
0.44         0.44         1            0.33         4.3561e-06  
0.44         0.44         1            0.34         6.20756e-06 
0.44         0.44         1            0.35         9.85921e-06 
0.44         0.44         1            0.36         1.52349e-05 
0.44         0.44         1            0.37         2.89751e-05 
0.44         0.44         1            0.38         2.94847e-05 
0.44         0.44         1            0.39         4.74539e-05 
0.44         0.44         1            0.4          8.2181e-05  
0.44         0.44         1            0.41         9.06769e-05 
0.44         0.44         1            0.42         0.000118104 
0.44         0.44         1            0.43         0.000159305 
0.44         0.44         1            0.44         0.00020397  
0.44         0.44         1            0.45         0.000227823 
0.44         0.44         1            0.46         0.000291329 
0.44         0.44         1            0.47         0.000336565 
0.44         0.44         1            0.48         0.000357889 
0.44         0.44         1            0.49         0.000404639 
0.44         0.44         1            0.5          0.000410685 
0.44         0.44         1            0.51         0.000446388 
0.44         0.44         1            0.52         0.00043402  
0.44         0.44         1            0.53         0.000432382 
0.44         0.44         1            0.54         0.000396259 
0.44         0.44         1            0.55         0.000364568 
0.44         0.44         1            0.56         0.000313515 
0.44         0.44         1            0.57         0.000257378 
0.44         0.44         1            0.58         0.000202403 
0.44         0.44         1            0.59         0.000162313 
0.44         0.44         1            0.6          0.000114683 
0.44         0.44         1            0.61         8.55845e-05 
0.44         0.44         1            0.62         5.27897e-05 
0.44         0.44         1            0.63         3.54927e-05 
0.44         0.44         1            0.64         2.05542e-05 
0.44         0.44         1            0.65         8.63996e-06 
0.44         0.44         1            0.66         7.59367e-06 
0.44         0.44         1            0.67         2.06905e-06 
0.44         0.44         1            0.68         9.69134e-07 
0.44         0.44         1            0.69         8.07762e-07 
0.44         0.44         1            0.7          1.2391e-07  
0.44         0.44         1            0.71         3.16197e-07 
0.44         0.44         1            0.72         1.03047e-07 
0.44         0.44         1            0.73         1.62297e-09 
0.44         0.44         1            0.74         2.98696e-10 
0.44         0.44         1            0.75         4.00996e-09 
0.44         0.44         1            0.76         4.82748e-11 
0.44         0.44         1            0.77         1.72455e-12 
0.44         0.44         1            0.78         5.50588e-15 
0.44         0.44         1            0.79         1.00675e-14 
0.44         0.44         1            0.8          2.35959e-13 
0.44         0.44         1            0.81         9.91881e-15 
0.44         0.44         1            0.82         1.56428e-16 
0.44         0.44         1            0.83         1.95174e-17 
0.44         0.44         1            0.84         1.60421e-19 
0.44         0.44         1            0.85         2.57387e-20 
0.44         0.44         1            0.86         4.06813e-24 
0.44         0.44         1            0.87         1.43272e-21 
0.44         0.44         1            0.88         1.26954e-28 
0.44         0.44         1            0.89         2.95647e-26 
0.44         0.44         1            0.9          1.53105e-28 
0.44         0.44         1            0.91         1.40495e-31 
0.44         0.44         1            0.92         1.54576e-33 
0.44         0.44         1            0.93         4.62936e-31 
0.44         0.44         1            0.94         2.47624e-36 
0.44         0.44         1            0.95         1.04217e-38 
0.44         0.44         1            0.96         5.12281e-36 
0.44         0.44         1            0.97         8.08489e-41 
0.44         0.44         1            0.98         8.16751e-42 
0.44         0.44         1            0.99         1.55293e-43 
0.443        0.443        1            0            0.525788    
0.443        0.443        1            0.01         0.515436    
0.443        0.443        1            0.02         0.451498    
0.443        0.443        1            0.03         0.373995    
0.443        0.443        1            0.04         0.301347    
0.443        0.443        1            0.05         0.195229    
0.443        0.443        1            0.06         0.117753    
0.443        0.443        1            0.07         0.0829167   
0.443        0.443        1            0.08         0.041936    
0.443        0.443        1            0.09         0.0223665   
0.443        0.443        1            0.1          0.0078721   
0.443        0.443        1            0.11         0.0046574   
0.443        0.443        1            0.12         0.0029668   
0.443        0.443        1            0.13         0.00106914  
0.443        0.443        1            0.14         0.000334986 
0.443        0.443        1            0.15         2.23469e-05 
0.443        0.443        1            0.16         2.25008e-05 
0.443        0.443        1            0.17         2.75874e-07 
0.443        0.443        1            0.18         1.33755e-06 
0.443        0.443        1            0.19         2.8757e-09  
0.443        0.443        1            0.2          9.2249e-10  
0.443        0.443        1            0.21         9.33871e-11 
0.443        0.443        1            0.22         4.72586e-11 
0.443        0.443        1            0.23         7.60537e-12 
0.443        0.443        1            0.24         1.02801e-10 
0.443        0.443        1            0.25         9.27939e-09 
0.443        0.443        1            0.26         4.03172e-09 
0.443        0.443        1            0.27         9.50681e-08 
0.443        0.443        1            0.28         2.83528e-08 
0.443        0.443        1            0.29         3.46409e-07 
0.443        0.443        1            0.3          1.15074e-07 
0.443        0.443        1            0.31         2.22653e-06 
0.443        0.443        1            0.32         2.53907e-06 
0.443        0.443        1            0.33         3.91094e-06 
0.443        0.443        1            0.34         7.25431e-06 
0.443        0.443        1            0.35         9.33338e-06 
0.443        0.443        1            0.36         1.12337e-05 
0.443        0.443        1            0.37         1.54251e-05 
0.443        0.443        1            0.38         3.60992e-05 
0.443        0.443        1            0.39         4.76663e-05 
0.443        0.443        1            0.4          6.19466e-05 
0.443        0.443        1            0.41         7.94932e-05 
0.443        0.443        1            0.42         0.000105303 
0.443        0.443        1            0.43         0.000127941 
0.443        0.443        1            0.44         0.000190554 
0.443        0.443        1            0.45         0.000225946 
0.443        0.443        1            0.46         0.000263324 
0.443        0.443        1            0.47         0.0003096   
0.443        0.443        1            0.48         0.000379749 
0.443        0.443        1            0.49         0.000392308 
0.443        0.443        1            0.5          0.000437665 
0.443        0.443        1            0.51         0.000468274 
0.443        0.443        1            0.52         0.000447109 
0.443        0.443        1            0.53         0.000441608 
0.443        0.443        1            0.54         0.00044347  
0.443        0.443        1            0.55         0.000374105 
0.443        0.443        1            0.56         0.000314421 
0.443        0.443        1            0.57         0.000269471 
0.443        0.443        1            0.58         0.000219778 
0.443        0.443        1            0.59         0.000155071 
0.443        0.443        1            0.6          0.000143768 
0.443        0.443        1            0.61         8.92395e-05 
0.443        0.443        1            0.62         6.09312e-05 
0.443        0.443        1            0.63         3.41746e-05 
0.443        0.443        1            0.64         1.46571e-05 
0.443        0.443        1            0.65         1.07903e-05 
0.443        0.443        1            0.66         4.65551e-06 
0.443        0.443        1            0.67         3.00949e-06 
0.443        0.443        1            0.68         1.80039e-06 
0.443        0.443        1            0.69         5.63653e-07 
0.443        0.443        1            0.7          8.05798e-07 
0.443        0.443        1            0.71         2.31613e-07 
0.443        0.443        1            0.72         1.04061e-08 
0.443        0.443        1            0.73         2.84881e-09 
0.443        0.443        1            0.74         2.50032e-09 
0.443        0.443        1            0.75         2.32453e-10 
0.443        0.443        1            0.76         6.00614e-12 
0.443        0.443        1            0.77         2.69219e-12 
0.443        0.443        1            0.78         4.50541e-13 
0.443        0.443        1            0.79         1.60618e-15 
0.443        0.443        1            0.8          4.36165e-16 
0.443        0.443        1            0.81         8.056e-18   
0.443        0.443        1            0.82         5.81835e-18 
0.443        0.443        1            0.83         2.03486e-19 
0.443        0.443        1            0.84         2.06794e-19 
0.443        0.443        1            0.85         1.22934e-22 
0.443        0.443        1            0.86         1.50163e-22 
0.443        0.443        1            0.87         2.98447e-22 
0.443        0.443        1            0.88         1.63471e-27 
0.443        0.443        1            0.89         4.12231e-27 
0.443        0.443        1            0.9          4.96352e-29 
0.443        0.443        1            0.91         5.73797e-28 
0.443        0.443        1            0.92         3.25803e-33 
0.443        0.443        1            0.93         1.33104e-33 
0.443        0.443        1            0.94         3.45206e-36 
0.443        0.443        1            0.95         1.92958e-31 
0.443        0.443        1            0.96         1.17906e-39 
0.443        0.443        1            0.97         1.75804e-44 
0.443        0.443        1            0.98         9.68615e-45 
0.443        0.443        1            0.99         3.01562e-48 
0.446        0.446        1            0            0.526037    
0.446        0.446        1            0.01         0.499129    
0.446        0.446        1            0.02         0.445567    
0.446        0.446        1            0.03         0.385041    
0.446        0.446        1            0.04         0.295886    
0.446        0.446        1            0.05         0.18597     
0.446        0.446        1            0.06         0.127719    
0.446        0.446        1            0.07         0.0728623   
0.446        0.446        1            0.08         0.0347724   
0.446        0.446        1            0.09         0.0223103   
0.446        0.446        1            0.1          0.0114249   
0.446        0.446        1            0.11         0.00484622  
0.446        0.446        1            0.12         0.00205102  
0.446        0.446        1            0.13         0.000112584 
0.446        0.446        1            0.14         0.000178412 
0.446        0.446        1            0.15         7.51876e-06 
0.446        0.446        1            0.16         3.07412e-06 
0.446        0.446        1            0.17         1.1466e-07  
0.446        0.446        1            0.18         1.34689e-07 
0.446        0.446        1            0.19         9.40327e-09 
0.446        0.446        1            0.2          9.41554e-09 
0.446        0.446        1            0.21         4.05973e-09 
0.446        0.446        1            0.22         8.65187e-10 
0.446        0.446        1            0.23         6.50668e-10 
0.446        0.446        1            0.24         3.21942e-10 
0.446        0.446        1            0.25         2.63528e-11 
0.446        0.446        1            0.26         5.02659e-10 
0.446        0.446        1            0.27         5.31466e-10 
0.446        0.446        1            0.28         1.00421e-07 
0.446        0.446        1            0.29         3.32682e-07 
0.446        0.446        1            0.3          1.5647e-06  
0.446        0.446        1            0.31         1.38186e-06 
0.446        0.446        1            0.32         2.13479e-06 
0.446        0.446        1            0.33         5.22738e-06 
0.446        0.446        1            0.34         4.89065e-06 
0.446        0.446        1            0.35         1.00163e-05 
0.446        0.446        1            0.36         8.22784e-06 
0.446        0.446        1            0.37         2.38826e-05 
0.446        0.446        1            0.38         3.35572e-05 
0.446        0.446        1            0.39         4.25385e-05 
0.446        0.446        1            0.4          5.1492e-05  
0.446        0.446        1            0.41         7.45593e-05 
0.446        0.446        1            0.42         9.01294e-05 
0.446        0.446        1            0.43         0.00013203  
0.446        0.446        1            0.44         0.000146959 
0.446        0.446        1            0.45         0.000195821 
0.446        0.446        1            0.46         0.000263821 
0.446        0.446        1            0.47         0.000314821 
0.446        0.446        1            0.48         0.000349882 
0.446        0.446        1            0.49         0.000396013 
0.446        0.446        1            0.5          0.000426645 
0.446        0.446        1            0.51         0.00045551  
0.446        0.446        1            0.52         0.000472022 
0.446        0.446        1            0.53         0.000444716 
0.446        0.446        1            0.54         0.000441587 
0.446        0.446        1            0.55         0.000379913 
0.446        0.446        1            0.56         0.00032902  
0.446        0.446        1            0.57         0.000293005 
0.446        0.446        1            0.58         0.000232944 
0.446        0.446        1            0.59         0.000168136 
0.446        0.446        1            0.6          0.000140605 
0.446        0.446        1            0.61         8.74813e-05 
0.446        0.446        1            0.62         5.94751e-05 
0.446        0.446        1            0.63         3.65748e-05 
0.446        0.446        1            0.64         1.87225e-05 
0.446        0.446        1            0.65         8.48239e-06 
0.446        0.446        1            0.66         5.89546e-06 
0.446        0.446        1            0.67         2.12015e-06 
0.446        0.446        1            0.68         1.19131e-06 
0.446        0.446        1            0.69         3.0088e-07  
0.446        0.446        1            0.7          8.1045e-08  
0.446        0.446        1            0.71         2.90626e-08 
0.446        0.446        1            0.72         2.68061e-08 
0.446        0.446        1            0.73         8.56631e-08 
0.446        0.446        1            0.74         3.96643e-10 
0.446        0.446        1            0.75         1.09325e-09 
0.446        0.446        1            0.76         3.45762e-11 
0.446        0.446        1            0.77         3.83923e-11 
0.446        0.446        1            0.78         3.19465e-12 
0.446        0.446        1            0.79         5.89542e-14 
0.446        0.446        1            0.8          5.09423e-14 
0.446        0.446        1            0.81         1.53362e-16 
0.446        0.446        1            0.82         1.99731e-17 
0.446        0.446        1            0.83         1.5879e-18  
0.446        0.446        1            0.84         2.43261e-22 
0.446        0.446        1            0.85         1.15333e-23 
0.446        0.446        1            0.86         8.83283e-22 
0.446        0.446        1            0.87         2.16524e-21 
0.446        0.446        1            0.88         2.51283e-28 
0.446        0.446        1            0.89         4.41596e-27 
0.446        0.446        1            0.9          3.91622e-30 
0.446        0.446        1            0.91         7.42572e-33 
0.446        0.446        1            0.92         5.00083e-36 
0.446        0.446        1            0.93         1.75928e-35 
0.446        0.446        1            0.94         6.27539e-37 
0.446        0.446        1            0.95         3.16528e-41 
0.446        0.446        1            0.96         4.25745e-39 
0.446        0.446        1            0.97         2.66439e-44 
0.446        0.446        1            0.98         1.24325e-46 
0.446        0.446        1            0.99         5.07622e-49 
0.449        0.449        1            0            0.535139    
0.449        0.449        1            0.01         0.509435    
0.449        0.449        1            0.02         0.461361    
0.449        0.449        1            0.03         0.357789    
0.449        0.449        1            0.04         0.263852    
0.449        0.449        1            0.05         0.191374    
0.449        0.449        1            0.06         0.130106    
0.449        0.449        1            0.07         0.0756823   
0.449        0.449        1            0.08         0.0486413   
0.449        0.449        1            0.09         0.0258723   
0.449        0.449        1            0.1          0.0102463   
0.449        0.449        1            0.11         0.00426799  
0.449        0.449        1            0.12         0.00134134  
0.449        0.449        1            0.13         0.000384979 
0.449        0.449        1            0.14         0.000164475 
0.449        0.449        1            0.15         2.85903e-05 
0.449        0.449        1            0.16         1.04572e-06 
0.449        0.449        1            0.17         3.71282e-06 
0.449        0.449        1            0.18         9.41957e-09 
0.449        0.449        1            0.19         1.4903e-08  
0.449        0.449        1            0.2          2.93306e-11 
0.449        0.449        1            0.21         1.48468e-12 
0.449        0.449        1            0.22         2.48033e-11 
0.449        0.449        1            0.23         1.00642e-11 
0.449        0.449        1            0.24         7.226e-09   
0.449        0.449        1            0.25         4.80062e-07 
0.449        0.449        1            0.26         5.21594e-09 
0.449        0.449        1            0.27         7.69626e-08 
0.449        0.449        1            0.28         1.34647e-08 
0.449        0.449        1            0.29         4.40875e-07 
0.449        0.449        1            0.3          5.45937e-07 
0.449        0.449        1            0.31         1.07112e-06 
0.449        0.449        1            0.32         6.36687e-07 
0.449        0.449        1            0.33         1.51558e-06 
0.449        0.449        1            0.34         4.80025e-06 
0.449        0.449        1            0.35         6.31461e-06 
0.449        0.449        1            0.36         9.47368e-06 
0.449        0.449        1            0.37         1.74526e-05 
0.449        0.449        1            0.38         2.54999e-05 
0.449        0.449        1            0.39         3.24193e-05 
0.449        0.449        1            0.4          5.24237e-05 
0.449        0.449        1            0.41         7.04928e-05 
0.449        0.449        1            0.42         8.64757e-05 
0.449        0.449        1            0.43         0.00012527  
0.449        0.449        1            0.44         0.000167275 
0.449        0.449        1            0.45         0.000211387 
0.449        0.449        1            0.46         0.000238243 
0.449        0.449        1            0.47         0.000313773 
0.449        0.449        1            0.48         0.000347568 
0.449        0.449        1            0.49         0.000395211 
0.449        0.449        1            0.5          0.000448017 
0.449        0.449        1            0.51         0.000452572 
0.449        0.449        1            0.52         0.000470966 
0.449        0.449        1            0.53         0.000455356 
0.449        0.449        1            0.54         0.000467071 
0.449        0.449        1            0.55         0.000396774 
0.449        0.449        1            0.56         0.000361042 
0.449        0.449        1            0.57         0.000286374 
0.449        0.449        1            0.58         0.000219381 
0.449        0.449        1            0.59         0.000178932 
0.449        0.449        1            0.6          0.000127845 
0.449        0.449        1            0.61         8.86457e-05 
0.449        0.449        1            0.62         4.94023e-05 
0.449        0.449        1            0.63         2.97585e-05 
0.449        0.449        1            0.64         1.8313e-05  
0.449        0.449        1            0.65         9.00919e-06 
0.449        0.449        1            0.66         6.23615e-06 
0.449        0.449        1            0.67         1.05899e-06 
0.449        0.449        1            0.68         8.82007e-07 
0.449        0.449        1            0.69         5.31829e-07 
0.449        0.449        1            0.7          5.32322e-07 
0.449        0.449        1            0.71         5.3135e-08  
0.449        0.449        1            0.72         6.8047e-09  
0.449        0.449        1            0.73         2.46966e-09 
0.449        0.449        1            0.74         4.86253e-10 
0.449        0.449        1            0.75         2.44478e-09 
0.449        0.449        1            0.76         4.31312e-11 
0.449        0.449        1            0.77         1.70052e-13 
0.449        0.449        1            0.78         6.02901e-14 
0.449        0.449        1            0.79         8.78141e-16 
0.449        0.449        1            0.8          7.16141e-17 
0.449        0.449        1            0.81         3.04299e-15 
0.449        0.449        1            0.82         4.91073e-16 
0.449        0.449        1            0.83         6.77357e-22 
0.449        0.449        1            0.84         8.91034e-22 
0.449        0.449        1            0.85         1.43194e-21 
0.449        0.449        1            0.86         1.31058e-22 
0.449        0.449        1            0.87         8.43582e-24 
0.449        0.449        1            0.88         1.26377e-25 
0.449        0.449        1            0.89         5.86001e-29 
0.449        0.449        1            0.9          1.08489e-29 
0.449        0.449        1            0.91         2.34454e-31 
0.449        0.449        1            0.92         4.97202e-32 
0.449        0.449        1            0.93         6.82864e-38 
0.449        0.449        1            0.94         2.14684e-34 
0.449        0.449        1            0.95         2.12436e-39 
0.449        0.449        1            0.96         9.73279e-42 
0.449        0.449        1            0.97         5.29113e-45 
0.449        0.449        1            0.98         7.16923e-50 
0.449        0.449        1            0.99         5.12928e-52 
0.452        0.452        1            0            0.531223    
0.452        0.452        1            0.01         0.500227    
0.452        0.452        1            0.02         0.473212    
0.452        0.452        1            0.03         0.371091    
0.452        0.452        1            0.04         0.283687    
0.452        0.452        1            0.05         0.188986    
0.452        0.452        1            0.06         0.135053    
0.452        0.452        1            0.07         0.0754428   
0.452        0.452        1            0.08         0.0361858   
0.452        0.452        1            0.09         0.0183204   
0.452        0.452        1            0.1          0.0103971   
0.452        0.452        1            0.11         0.00367115  
0.452        0.452        1            0.12         0.00149327  
0.452        0.452        1            0.13         0.000846624 
0.452        0.452        1            0.14         0.000213623 
0.452        0.452        1            0.15         6.46941e-05 
0.452        0.452        1            0.16         2.93704e-06 
0.452        0.452        1            0.17         1.61945e-06 
0.452        0.452        1            0.18         1.28734e-06 
0.452        0.452        1            0.19         4.08511e-09 
0.452        0.452        1            0.2          8.57274e-09 
0.452        0.452        1            0.21         2.03862e-11 
0.452        0.452        1            0.22         1.36893e-12 
0.452        0.452        1            0.23         1.45755e-09 
0.452        0.452        1            0.24         8.79973e-11 
0.452        0.452        1            0.25         1.86178e-10 
0.452        0.452        1            0.26         3.73197e-09 
0.452        0.452        1            0.27         1.43274e-08 
0.452        0.452        1            0.28         1.00935e-06 
0.452        0.452        1            0.29         7.91287e-07 
0.452        0.452        1            0.3          1.03218e-06 
0.452        0.452        1            0.31         8.09506e-08 
0.452        0.452        1            0.32         1.17467e-06 
0.452        0.452        1            0.33         1.40366e-06 
0.452        0.452        1            0.34         6.69106e-06 
0.452        0.452        1            0.35         4.34105e-06 
0.452        0.452        1            0.36         8.85939e-06 
0.452        0.452        1            0.37         9.90452e-06 
0.452        0.452        1            0.38         2.15833e-05 
0.452        0.452        1            0.39         3.26835e-05 
0.452        0.452        1            0.4          4.7141e-05  
0.452        0.452        1            0.41         7.10905e-05 
0.452        0.452        1            0.42         8.33321e-05 
0.452        0.452        1            0.43         0.000120742 
0.452        0.452        1            0.44         0.000166266 
0.452        0.452        1            0.45         0.000193043 
0.452        0.452        1            0.46         0.000248145 
0.452        0.452        1            0.47         0.000295997 
0.452        0.452        1            0.48         0.000347443 
0.452        0.452        1            0.49         0.000409829 
0.452        0.452        1            0.5          0.000424475 
0.452        0.452        1            0.51         0.00046151  
0.452        0.452        1            0.52         0.000480288 
0.452        0.452        1            0.53         0.000470953 
0.452        0.452        1            0.54         0.00046273  
0.452        0.452        1            0.55         0.000408154 
0.452        0.452        1            0.56         0.0003551   
0.452        0.452        1            0.57         0.000300642 
0.452        0.452        1            0.58         0.000230655 
0.452        0.452        1            0.59         0.000191429 
0.452        0.452        1            0.6          0.000129022 
0.452        0.452        1            0.61         0.000100011 
0.452        0.452        1            0.62         5.44555e-05 
0.452        0.452        1            0.63         2.73522e-05 
0.452        0.452        1            0.64         1.71161e-05 
0.452        0.452        1            0.65         1.11853e-05 
0.452        0.452        1            0.66         5.50487e-06 
0.452        0.452        1            0.67         2.32606e-06 
0.452        0.452        1            0.68         9.09506e-07 
0.452        0.452        1            0.69         3.62769e-07 
0.452        0.452        1            0.7          1.25139e-07 
0.452        0.452        1            0.71         8.04348e-08 
0.452        0.452        1            0.72         4.63664e-09 
0.452        0.452        1            0.73         1.23482e-08 
0.452        0.452        1            0.74         2.84919e-09 
0.452        0.452        1            0.75         1.10039e-10 
0.452        0.452        1            0.76         7.41086e-12 
0.452        0.452        1            0.77         6.32689e-12 
0.452        0.452        1            0.78         4.65262e-13 
0.452        0.452        1            0.79         6.35009e-13 
0.452        0.452        1            0.8          1.54824e-17 
0.452        0.452        1            0.81         5.13635e-15 
0.452        0.452        1            0.82         1.17116e-16 
0.452        0.452        1            0.83         1.89182e-20 
0.452        0.452        1            0.84         1.70443e-21 
0.452        0.452        1            0.85         8.54147e-23 
0.452        0.452        1            0.86         2.93894e-25 
0.452        0.452        1            0.87         6.41686e-26 
0.452        0.452        1            0.88         4.18722e-25 
0.452        0.452        1            0.89         6.72985e-30 
0.452        0.452        1            0.9          3.54464e-30 
0.452        0.452        1            0.91         8.95399e-34 
0.452        0.452        1            0.92         5.6946e-33  
0.452        0.452        1            0.93         4.21528e-36 
0.452        0.452        1            0.94         2.79547e-34 
0.452        0.452        1            0.95         1.81846e-41 
0.452        0.452        1            0.96         9.43745e-44 
0.452        0.452        1            0.97         1.68456e-45 
0.452        0.452        1            0.98         1.39042e-50 
0.452        0.452        1            0.99         8.66642e-48 
0.455        0.455        1            0            0.529578    
0.455        0.455        1            0.01         0.515489    
0.455        0.455        1            0.02         0.438634    
0.455        0.455        1            0.03         0.357414    
0.455        0.455        1            0.04         0.264941    
0.455        0.455        1            0.05         0.198874    
0.455        0.455        1            0.06         0.108169    
0.455        0.455        1            0.07         0.0845647   
0.455        0.455        1            0.08         0.0425267   
0.455        0.455        1            0.09         0.0201482   
0.455        0.455        1            0.1          0.00926183  
0.455        0.455        1            0.11         0.0031718   
0.455        0.455        1            0.12         0.00138189  
0.455        0.455        1            0.13         0.000488571 
0.455        0.455        1            0.14         0.000129186 
0.455        0.455        1            0.15         1.00063e-05 
0.455        0.455        1            0.16         4.92023e-06 
0.455        0.455        1            0.17         1.40194e-06 
0.455        0.455        1            0.18         2.57923e-07 
0.455        0.455        1            0.19         6.52732e-09 
0.455        0.455        1            0.2          4.35002e-08 
0.455        0.455        1            0.21         9.63616e-12 
0.455        0.455        1            0.22         4.6125e-12  
0.455        0.455        1            0.23         6.28067e-12 
0.455        0.455        1            0.24         8.96555e-13 
0.455        0.455        1            0.25         4.48823e-10 
0.455        0.455        1            0.26         4.44185e-10 
0.455        0.455        1            0.27         3.00642e-09 
0.455        0.455        1            0.28         6.06384e-08 
0.455        0.455        1            0.29         7.6507e-09  
0.455        0.455        1            0.3          8.01935e-07 
0.455        0.455        1            0.31         8.46976e-07 
0.455        0.455        1            0.32         1.18677e-06 
0.455        0.455        1            0.33         3.21501e-06 
0.455        0.455        1            0.34         2.4293e-06  
0.455        0.455        1            0.35         3.82027e-06 
0.455        0.455        1            0.36         9.16187e-06 
0.455        0.455        1            0.37         8.7484e-06  
0.455        0.455        1            0.38         1.91689e-05 
0.455        0.455        1            0.39         2.63468e-05 
0.455        0.455        1            0.4          3.57527e-05 
0.455        0.455        1            0.41         5.81967e-05 
0.455        0.455        1            0.42         8.36054e-05 
0.455        0.455        1            0.43         0.000117837 
0.455        0.455        1            0.44         0.000143428 
0.455        0.455        1            0.45         0.000183502 
0.455        0.455        1            0.46         0.00024798  
0.455        0.455        1            0.47         0.000267388 
0.455        0.455        1            0.48         0.000354189 
0.455        0.455        1            0.49         0.000373148 
0.455        0.455        1            0.5          0.000447047 
0.455        0.455        1            0.51         0.000468587 
0.455        0.455        1            0.52         0.000476271 
0.455        0.455        1            0.53         0.0004843   
0.455        0.455        1            0.54         0.000474691 
0.455        0.455        1            0.55         0.00043121  
0.455        0.455        1            0.56         0.000368413 
0.455        0.455        1            0.57         0.000315938 
0.455        0.455        1            0.58         0.000237959 
0.455        0.455        1            0.59         0.000200106 
0.455        0.455        1            0.6          0.000129796 
0.455        0.455        1            0.61         7.9911e-05  
0.455        0.455        1            0.62         4.02767e-05 
0.455        0.455        1            0.63         3.129e-05   
0.455        0.455        1            0.64         1.84579e-05 
0.455        0.455        1            0.65         7.16792e-06 
0.455        0.455        1            0.66         4.99653e-06 
0.455        0.455        1            0.67         1.50902e-06 
0.455        0.455        1            0.68         6.75673e-07 
